Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
23.75	N3	combined	Drop	0	0	0	0
23.75	N4	combined	Drop	0	0	0	0
23.75	N5	combined	Drop	0	0	0	0
23.8	N0	combined	Drop	0	0	0	0
23.8	N1	combined	Drop	0	0	0	0
23.8	N2	combined	Drop	0	0	0	0
23.8	N3	combined	Drop	0	0	0	0
23.8	N4	combined	Drop	0	0	0	0
23.8	N5	combined	Drop	0	0	0	0
23.85	N0	combined	Drop	0	0	0	0
23.85	N1	combined	Drop	0	0	0	0
23.85	N2	combined	Drop	0	0	0	0
23.85	N3	combined	Drop	0	0	0	0
23.85	N4	combined	Drop	0	0	0	0
23.85	N5	combined	Drop	0	0	0	0
23.9	N0	combined	Drop	0	0	0	0
23.9	N1	combined	Drop	0	0	0	0
23.9	N2	combined	Drop	0	0	0	0
23.9	N3	combined	Drop	0	0	0	0
23.9	N4	combined	Drop	0	0	0	0
23.9	N5	combined	Drop	0	0	0	0
23.95	N0	combined	Drop	0	0	0	0
23.95	N1	combined	Drop	0	0	0	0
23.95	N2	combined	Drop	0	0	0	0
23.95	N3	combined	Drop	0	0	0	0
23.95	N4	combined	Drop	0	0	0	0
23.95	N5	combined	Drop	0	0	0	0
24	N0	combined	Drop	0	0	0	0
24	N1	combined	Drop	0	0	0	0
24	N2	combined	Drop	0	0	0	0
24	N3	combined	Drop	0	0	0	0
24	N4	combined	Drop	0	0	0	0
24	N5	combined	Drop	0	0	0	0
24.05	N0	combined	Drop	0	0	0	0
24.05	N1	combined	Drop	0	0	0	0
24.05	N2	combined	Drop	0	0	0	0
24.05	N3	combined	Drop	0	0	0	0
24.05	N4	combined	Drop	0	0	0	0
24.05	N5	combined	Drop	0	0	0	0
24.1	N0	combined	Drop	0	0	0	0
24.1	N1	combined	Drop	0	0	0	0
24.1	N2	combined	Drop	0	0	0	0
24.1	N3	combined	Drop	0	0	0	0
24.1	N4	combined	Drop	0	0	0	0
24.1	N5	combined	Drop	0	0	0	0
24.15	N0	combined	Drop	0	0	0	0
24.15	N1	combined	Drop	0	0	0	0
24.15	N2	combined	Drop	0	0	0	0
24.15	N3	combined	Drop	0	0	0	0
24.15	N4	combined	Drop	0	0	0	0
24.15	N5	combined	Drop	0	0	0	0
24.2	N0	combined	Drop	0	0	0	0
24.2	N1	combined	Drop	0	0	0	0
24.2	N2	combined	Drop	0	0	0	0
24.2	N3	combined	Drop	0	0	0	0
24.2	N4	combined	Drop	0	0	0	0
24.2	N5	combined	Drop	0	0	0	0
24.25	N0	combined	Drop	0	0	0	0
24.25	N1	combined	Drop	0	0	0	0
24.25	N2	combined	Drop	0	0	0	0
24.25	N3	combined	Drop	0	0	0	0
24.25	N4	combined	Drop	0	0	0	0
24.25	N5	combined	Drop	0	0	0	0
24.3	N0	combined	Drop	0	0	0	0
24.3	N1	combined	Drop	0	0	0	0
24.3	N2	combined	Drop	0	0	0	0
24.3	N3	combined	Drop	0	0	0	0
24.3	N4	combined	Drop	0	0	0	0
24.3	N5	combined	Drop	0	0	0	0
24.35	N0	combined	Drop	0	0	0	0
24.35	N1	combined	Drop	0	0	0	0
24.35	N2	combined	Drop	0	0	0	0
24.35	N3	combined	Drop	0	0	0	0
24.35	N4	combined	Drop	0	0	0	0
24.35	N5	combined	Drop	0	0	0	0
24.4	N0	combined	Drop	0	0	0	0
24.4	N1	combined	Drop	0	0	0	0
24.4	N2	combined	Drop	0	0	0	0
24.4	N3	combined	Drop	0	0	0	0
24.4	N4	combined	Drop	0	0	0	0
24.4	N5	combined	Drop	0	0	0	0
24.45	N0	combined	Drop	0	0	0	0
24.45	N1	combined	Drop	0	0	0	0
24.45	N2	combined	Drop	0	0	0	0
24.45	N3	combined	Drop	0	0	0	0
24.45	N4	combined	Drop	0	0	0	0
24.45	N5	combined	Drop	0	0	0	0
24.5	N0	combined	Drop	0	0	0	0
24.5	N1	combined	Drop	0	0	0	0
24.5	N2	combined	Drop	0	0	0	0
24.5	N3	combined	Drop	0	0	0	0
24.5	N4	combined	Drop	0	0	0	0
24.5	N5	combined	Drop	0	0	0	0
24.55	N0	combined	Drop	0	0	0	0
24.55	N1	combined	Drop	0	0	0	0
24.55	N2	combined	Drop	0	0	0	0
24.55	N3	combined	Drop	0	0	0	0
24.55	N4	combined	Drop	0	0	0	0
24.55	N5	combined	Drop	0	0	0	0
24.6	N0	combined	Drop	0	0	0	0
24.6	N1	combined	Drop	0	0	0	0
24.6	N2	combined	Drop	0	0	0	0
24.6	N3	combined	Drop	0	0	0	0
24.6	N4	combined	Drop	0	0	0	0
24.6	N5	combined	Drop	0	0	0	0
24.65	N0	combined	Drop	0	0	0	0
24.65	N1	combined	Drop	0	0	0	0
24.65	N2	combined	Drop	0	0	0	0
24.65	N3	combined	Drop	0	0	0	0
24.65	N4	combined	Drop	0	0	0	0
24.65	N5	combined	Drop	0	0	0	0
24.7	N0	combined	Drop	0	0	0	0
24.7	N1	combined	Drop	0	0	0	0
24.7	N2	combined	Drop	0	0	0	0
24.7	N3	combined	Drop	0	0	0	0
24.7	N4	combined	Drop	0	0	0	0
24.7	N5	combined	Drop	0	0	0	0
24.75	N0	combined	Drop	0	0	0	0
24.75	N1	combined	Drop	0	0	0	0
24.75	N2	combined	Drop	0	0	0	0
24.75	N3	combined	Drop	0	0	0	0
24.75	N4	combined	Drop	0	0	0	0
24.75	N5	combined	Drop	0	0	0	0
24.8	N0	combined	Drop	0	0	0	0
24.8	N1	combined	Drop	0	0	0	0
24.8	N2	combined	Drop	0	0	0	0
24.8	N3	combined	Drop	0	0	0	0
24.8	N4	combined	Drop	0	0	0	0
24.8	N5	combined	Drop	0	0	0	0
24.85	N0	combined	Drop	0	0	0	0
24.85	N1	combined	Drop	0	0	0	0
24.85	N2	combined	Drop	0	0	0	0
24.85	N3	combined	Drop	0	0	0	0
24.85	N4	combined	Drop	0	0	0	0
24.85	N5	combined	Drop	0	0	0	0
24.9	N0	combined	Drop	0	0	0	0
24.9	N1	combined	Drop	0	0	0	0
24.9	N2	combined	Drop	0	0	0	0
24.9	N3	combined	Drop	0	0	0	0
24.9	N4	combined	Drop	0	0	0	0
24.9	N5	combined	Drop	0	0	0	0
24.95	N0	combined	Drop	0	0	0	0
24.95	N1	combined	Drop	0	0	0	0
24.95	N2	combined	Drop	0	0	0	0
24.95	N3	combined	Drop	0	0	0	0
24.95	N4	combined	Drop	0	0	0	0
24.95	N5	combined	Drop	0	0	0	0
25	N0	combined	Drop	0	0	0	0
25	N1	combined	Drop	0	0	0	0
25	N2	combined	Drop	0	0	0	0
25	N3	combined	Drop	0	0	0	0
25	N4	combined	Drop	0	0	0	0
25	N5	combined	Drop	0	0	0	0
25.05	N0	combined	Drop	0	0	0	0
25.05	N1	combined	Drop	0	0	0	0
25.05	N2	combined	Drop	0	0	0	0
25.05	N3	combined	Drop	0	0	0	0
25.05	N4	combined	Drop	0	0	0	0
25.05	N5	combined	Drop	0	0	0	0
25.1	N0	combined	Drop	0	0	0	0
25.1	N1	combined	Drop	0	0	0	0
25.1	N2	combined	Drop	0	0	0	0
25.1	N3	combined	Drop	0	0	0	0
25.1	N4	combined	Drop	0	0	0	0
25.1	N5	combined	Drop	0	0	0	0
25.15	N0	combined	Drop	0	0	0	0
25.15	N1	combined	Drop	0	0	0	0
25.15	N2	combined	Drop	0	0	0	0
25.15	N3	combined	Drop	0	0	0	0
25.15	N4	combined	Drop	0	0	0	0
25.15	N5	combined	Drop	0	0	0	0
25.2	N0	combined	Drop	0	0	0	0
25.2	N1	combined	Drop	0	0	0	0
25.2	N2	combined	Drop	0	0	0	0
25.2	N3	combined	Drop	0	0	0	0
25.2	N4	combined	Drop	0	0	0	0
25.2	N5	combined	Drop	0	0	0	0
25.25	N0	combined	Drop	0	0	0	0
25.25	N1	combined	Drop	0	0	0	0
25.25	N2	combined	Drop	0	0	0	0
25.25	N3	combined	Drop	0	0	0	0
25.25	N4	combined	Drop	0	0	0	0
25.25	N5	combined	Drop	0	0	0	0
25.3	N0	combined	Drop	0	0	0	0
25.3	N1	combined	Drop	0	0	0	0
25.3	N2	combined	Drop	0	0	0	0
25.3	N3	combined	Drop	0	0	0	0
25.3	N4	combined	Drop	0	0	0	0
25.3	N5	combined	Drop	0	0	0	0
25.35	N0	combined	Drop	0	0	0	0
25.35	N1	combined	Drop	0	0	0	0
25.35	N2	combined	Drop	0	0	0	0
25.35	N3	combined	Drop	0	0	0	0
25.35	N4	combined	Drop	0	0	0	0
25.35	N5	combined	Drop	0	0	0	0
25.4	N0	combined	Drop	0	0	0	0
25.4	N1	combined	Drop	0	0	0	0
25.4	N2	combined	Drop	0	0	0	0
25.4	N3	combined	Drop	0	0	0	0
25.4	N4	combined	Drop	0	0	0	0
25.4	N5	combined	Drop	0	0	0	0
25.45	N0	combined	Drop	0	0	0	0
25.45	N1	combined	Drop	0	0	0	0
25.45	N2	combined	Drop	0	0	0	0
25.45	N3	combined	Drop	0	0	0	0
25.45	N4	combined	Drop	0	0	0	0
25.45	N5	combined	Drop	0	0	0	0
25.5	N0	combined	Drop	0	0	0	0
25.5	N1	combined	Drop	0	0	0	0
25.5	N2	combined	Drop	0	0	0	0
25.5	N3	combined	Drop	0	0	0	0
25.5	N4	combined	Drop	0	0	0	0
25.5	N5	combined	Drop	0	0	0	0
25.55	N0	combined	Drop	0	0	0	0
25.55	N1	combined	Drop	0	0	0	0
25.55	N2	combined	Drop	0	0	0	0
25.55	N3	combined	Drop	0	0	0	0
25.55	N4	combined	Drop	0	0	0	0
25.55	N5	combined	Drop	0	0	0	0
25.6	N0	combined	Drop	0	0	0	0
25.6	N1	combined	Drop	0	0	0	0
25.6	N2	combined	Drop	0	0	0	0
25.6	N3	combined	Drop	0	0	0	0
25.6	N4	combined	Drop	0	0	0	0
25.6	N5	combined	Drop	0	0	0	0
25.65	N0	combined	Drop	0	0	0	0
25.65	N1	combined	Drop	0	0	0	0
25.65	N2	combined	Drop	0	0	0	0
25.65	N3	combined	Drop	0	0	0	0
25.65	N4	combined	Drop	0	0	0	0
25.65	N5	combined	Drop	0	0	0	0
25.7	N0	combined	Drop	0	0	0	0
25.7	N1	combined	Drop	0	0	0	0
25.7	N2	combined	Drop	0	0	0	0
25.7	N3	combined	Drop	0	0	0	0
25.7	N4	combined	Drop	0	0	0	0
25.7	N5	combined	Drop	0	0	0	0
25.75	N0	combined	Drop	0	0	0	0
25.75	N1	combined	Drop	0	0	0	0
25.75	N2	combined	Drop	0	0	0	0
25.75	N3	combined	Drop	0	0	0	0
25.75	N4	combined	Drop	0	0	0	0
25.75	N5	combined	Drop	0	0	0	0
25.8	N0	combined	Drop	0	0	0	0
25.8	N1	combined	Drop	0	0	0	0
25.8	N2	combined	Drop	0	0	0	0
25.8	N3	combined	Drop	0	0	0	0
25.8	N4	combined	Drop	0	0	0	0
25.8	N5	combined	Drop	0	0	0	0
25.85	N0	combined	Drop	0	0	0	0
25.85	N1	combined	Drop	0	0	0	0
25.85	N2	combined	Drop	0	0	0	0
25.85	N3	combined	Drop	0	0	0	0
25.85	N4	combined	Drop	0	0	0	0
25.85	N5	combined	Drop	0	0	0	0
25.9	N0	combined	Drop	0	0	0	0
25.9	N1	combined	Drop	0	0	0	0
25.9	N2	combined	Drop	0	0	0	0
25.9	N3	combined	Drop	0	0	0	0
25.9	N4	combined	Drop	0	0	0	0
25.9	N5	combined	Drop	0	0	0	0
25.95	N0	combined	Drop	0	0	0	0
25.95	N1	combined	Drop	0	0	0	0
25.95	N2	combined	Drop	0	0	0	0
25.95	N3	combined	Drop	0	0	0	0
25.95	N4	combined	Drop	0	0	0	0
25.95	N5	combined	Drop	0	0	0	0
26	N0	combined	Drop	0	0	0	0
26	N1	combined	Drop	0	0	0	0
26	N2	combined	Drop	0	0	0	0
26	N3	combined	Drop	0	0	0	0
26	N4	combined	Drop	0	0	0	0
26	N5	combined	Drop	0	0	0	0
26.05	N0	combined	Drop	0	0	0	0
26.05	N1	combined	Drop	0	0	0	0
26.05	N2	combined	Drop	0	0	0	0
26.05	N3	combined	Drop	0	0	0	0
26.05	N4	combined	Drop	0	0	0	0
26.05	N5	combined	Drop	0	0	0	0
26.1	N0	combined	Drop	0	0	0	0
26.1	N1	combined	Drop	0	0	0	0
26.1	N2	combined	Drop	0	0	0	0
26.1	N3	combined	Drop	0	0	0	0
26.1	N4	combined	Drop	0	0	0	0
26.1	N5	combined	Drop	0	0	0	0
26.15	N0	combined	Drop	0	0	0	0
26.15	N1	combined	Drop	0	0	0	0
26.15	N2	combined	Drop	0	0	0	0
26.15	N3	combined	Drop	0	0	0	0
26.15	N4	combined	Drop	0	0	0	0
26.15	N5	combined	Drop	0	0	0	0
26.2	N0	combined	Drop	0	0	0	0
26.2	N1	combined	Drop	0	0	0	0
26.2	N2	combined	Drop	0	0	0	0
26.2	N3	combined	Drop	0	0	0	0
26.2	N4	combined	Drop	0	0	0	0
26.2	N5	combined	Drop	0	0	0	0
26.25	N0	combined	Drop	0	0	0	0
26.25	N1	combined	Drop	0	0	0	0
26.25	N2	combined	Drop	0	0	0	0
26.25	N3	combined	Drop	0	0	0	0
26.25	N4	combined	Drop	0	0	0	0
26.25	N5	combined	Drop	0	0	0	0
26.3	N0	combined	Drop	0	0	0	0
26.3	N1	combined	Drop	0	0	0	0
26.3	N2	combined	Drop	0	0	0	0
26.3	N3	combined	Drop	0	0	0	0
26.3	N4	combined	Drop	0	0	0	0
26.3	N5	combined	Drop	0	0	0	0
26.35	N0	combined	Drop	0	0	0	0
26.35	N1	combined	Drop	0	0	0	0
26.35	N2	combined	Drop	0	0	0	0
26.35	N3	combined	Drop	0	0	0	0
26.35	N4	combined	Drop	0	0	0	0
26.35	N5	combined	Drop	0	0	0	0
26.4	N0	combined	Drop	0	0	0	0
26.4	N1	combined	Drop	0	0	0	0
26.4	N2	combined	Drop	0	0	0	0
26.4	N3	combined	Drop	0	0	0	0
26.4	N4	combined	Drop	0	0	0	0
26.4	N5	combined	Drop	0	0	0	0
26.45	N0	combined	Drop	0	0	0	0
26.45	N1	combined	Drop	0	0	0	0
26.45	N2	combined	Drop	0	0	0	0
26.45	N3	combined	Drop	0	0	0	0
26.45	N4	combined	Drop	0	0	0	0
26.45	N5	combined	Drop	0	0	0	0
26.5	N0	combined	Drop	0	0	0	0
26.5	N1	combined	Drop	0	0	0	0
26.5	N2	combined	Drop	0	0	0	0
26.5	N3	combined	Drop	0	0	0	0
26.5	N4	combined	Drop	0	0	0	0
26.5	N5	combined	Drop	0	0	0	0
26.55	N0	combined	Drop	0	0	0	0
26.55	N1	combined	Drop	0	0	0	0
26.55	N2	combined	Drop	0	0	0	0
26.55	N3	combined	Drop	0	0	0	0
26.55	N4	combined	Drop	0	0	0	0
26.55	N5	combined	Drop	0	0	0	0
26.6	N0	combined	Drop	0	0	0	0
26.6	N1	combined	Drop	0	0	0	0
26.6	N2	combined	Drop	0	0	0	0
26.6	N3	combined	Drop	0	0	0	0
26.6	N4	combined	Drop	0	0	0	0
26.6	N5	combined	Drop	0	0	0	0
26.65	N0	combined	Drop	0	0	0	0
26.65	N1	combined	Drop	0	0	0	0
26.65	N2	combined	Drop	0	0	0	0
26.65	N3	combined	Drop	0	0	0	0
26.65	N4	combined	Drop	0	0	0	0
26.65	N5	combined	Drop	0	0	0	0
26.7	N0	combined	Drop	0	0	0	0
26.7	N1	combined	Drop	0	0	0	0
26.7	N2	combined	Drop	0	0	0	0
26.7	N3	combined	Drop	0	0	0	0
26.7	N4	combined	Drop	0	0	0	0
26.7	N5	combined	Drop	0	0	0	0
26.75	N0	combined	Drop	0	0	0	0
26.75	N1	combined	Drop	0	0	0	0
26.75	N2	combined	Drop	0	0	0	0
26.75	N3	combined	Drop	0	0	0	0
26.75	N4	combined	Drop	0	0	0	0
26.75	N5	combined	Drop	0	0	0	0
26.8	N0	combined	Drop	0	0	0	0
26.8	N1	combined	Drop	0	0	0	0
26.8	N2	combined	Drop	0	0	0	0
26.8	N3	combined	Drop	0	0	0	0
26.8	N4	combined	Drop	0	0	0	0
26.8	N5	combined	Drop	0	0	0	0
26.85	N0	combined	Drop	0	0	0	0
26.85	N1	combined	Drop	0	0	0	0
26.85	N2	combined	Drop	0	0	0	0
26.85	N3	combined	Drop	0	0	0	0
26.85	N4	combined	Drop	0	0	0	0
26.85	N5	combined	Drop	0	0	0	0
26.9	N0	combined	Drop	0	0	0	0
26.9	N1	combined	Drop	0	0	0	0
26.9	N2	combined	Drop	0	0	0	0
26.9	N3	combined	Drop	0	0	0	0
26.9	N4	combined	Drop	0	0	0	0
26.9	N5	combined	Drop	0	0	0	0
26.95	N0	combined	Drop	0	0	0	0
26.95	N1	combined	Drop	0	0	0	0
26.95	N2	combined	Drop	0	0	0	0
26.95	N3	combined	Drop	0	0	0	0
26.95	N4	combined	Drop	0	0	0	0
26.95	N5	combined	Drop	0	0	0	0
27	N0	combined	Drop	0	0	0	0
27	N1	combined	Drop	0	0	0	0
27	N2	combined	Drop	0	0	0	0
27	N3	combined	Drop	0	0	0	0
27	N4	combined	Drop	0	0	0	0
27	N5	combined	Drop	0	0	0	0
27.05	N0	combined	Drop	0	0	0	0
27.05	N1	combined	Drop	0	0	0	0
27.05	N2	combined	Drop	0	0	0	0
27.05	N3	combined	Drop	0	0	0	0
27.05	N4	combined	Drop	0	0	0	0
27.05	N5	combined	Drop	0	0	0	0
27.1	N0	combined	Drop	0	0	0	0
27.1	N1	combined	Drop	0	0	0	0
27.1	N2	combined	Drop	0	0	0	0
27.1	N3	combined	Drop	0	0	0	0
27.1	N4	combined	Drop	0	0	0	0
27.1	N5	combined	Drop	0	0	0	0
27.15	N0	combined	Drop	0	0	0	0
27.15	N1	combined	Drop	0	0	0	0
27.15	N2	combined	Drop	0	0	0	0
27.15	N3	combined	Drop	0	0	0	0
27.15	N4	combined	Drop	0	0	0	0
27.15	N5	combined	Drop	0	0	0	0
27.2	N0	combined	Drop	0	0	0	0
27.2	N1	combined	Drop	0	0	0	0
27.2	N2	combined	Drop	0	0	0	0
27.2	N3	combined	Drop	0	0	0	0
27.2	N4	combined	Drop	0	0	0	0
27.2	N5	combined	Drop	0	0	0	0
27.25	N0	combined	Drop	0	0	0	0
27.25	N1	combined	Drop	0	0	0	0
27.25	N2	combined	Drop	0	0	0	0
27.25	N3	combined	Drop	0	0	0	0
27.25	N4	combined	Drop	0	0	0	0
27.25	N5	combined	Drop	0	0	0	0
27.3	N0	combined	Drop	0	0	0	0
27.3	N1	combined	Drop	0	0	0	0
27.3	N2	combined	Drop	0	0	0	0
27.3	N3	combined	Drop	0	0	0	0
27.3	N4	combined	Drop	0	0	0	0
27.3	N5	combined	Drop	0	0	0	0
27.35	N0	combined	Drop	0	0	0	0
27.35	N1	combined	Drop	0	0	0	0
27.35	N2	combined	Drop	0	0	0	0
27.35	N3	combined	Drop	0	0	0	0
27.35	N4	combined	Drop	0	0	0	0
27.35	N5	combined	Drop	0	0	0	0
27.4	N0	combined	Drop	0	0	0	0
27.4	N1	combined	Drop	0	0	0	0
27.4	N2	combined	Drop	0	0	0	0
27.4	N3	combined	Drop	0	0	0	0
27.4	N4	combined	Drop	0	0	0	0
27.4	N5	combined	Drop	0	0	0	0
27.45	N0	combined	Drop	0	0	0	0
27.45	N1	combined	Drop	0	0	0	0
27.45	N2	combined	Drop	0	0	0	0
27.45	N3	combined	Drop	0	0	0	0
27.45	N4	combined	Drop	0	0	0	0
27.45	N5	combined	Drop	0	0	0	0
27.5	N0	combined	Drop	0	0	0	0
27.5	N1	combined	Drop	0	0	0	0
27.5	N2	combined	Drop	0	0	0	0
27.5	N3	combined	Drop	0	0	0	0
27.5	N4	combined	Drop	0	0	0	0
27.5	N5	combined	Drop	0	0	0	0
27.55	N0	combined	Drop	0	0	0	0
27.55	N1	combined	Drop	0	0	0	0
27.55	N2	combined	Drop	0	0	0	0
27.55	N3	combined	Drop	0	0	0	0
27.55	N4	combined	Drop	0	0	0	0
27.55	N5	combined	Drop	0	0	0	0
27.6	N0	combined	Drop	0	0	0	0
27.6	N1	combined	Drop	0	0	0	0
27.6	N2	combined	Drop	0	0	0	0
27.6	N3	combined	Drop	0	0	0	0
27.6	N4	combined	Drop	0	0	0	0
27.6	N5	combined	Drop	0	0	0	0
27.65	N0	combined	Drop	0	0	0	0
27.65	N1	combined	Drop	0	0	0	0
27.65	N2	combined	Drop	0	0	0	0
27.65	N3	combined	Drop	0	0	0	0
27.65	N4	combined	Drop	0	0	0	0
27.65	N5	combined	Drop	0	0	0	0
27.7	N0	combined	Drop	0	0	0	0
27.7	N1	combined	Drop	0	0	0	0
27.7	N2	combined	Drop	0	0	0	0
27.7	N3	combined	Drop	0	0	0	0
27.7	N4	combined	Drop	0	0	0	0
27.7	N5	combined	Drop	0	0	0	0
27.75	N0	combined	Drop	0	0	0	0
27.75	N1	combined	Drop	0	0	0	0
27.75	N2	combined	Drop	0	0	0	0
27.75	N3	combined	Drop	0	0	0	0
27.75	N4	combined	Drop	0	0	0	0
27.75	N5	combined	Drop	0	0	0	0
27.8	N0	combined	Drop	0	0	0	0
27.8	N1	combined	Drop	0	0	0	0
27.8	N2	combined	Drop	0	0	0	0
27.8	N3	combined	Drop	0	0	0	0
27.8	N4	combined	Drop	0	0	0	0
27.8	N5	combined	Drop	0	0	0	0
27.85	N0	combined	Drop	0	0	0	0
27.85	N1	combined	Drop	0	0	0	0
27.85	N2	combined	Drop	0	0	0	0
27.85	N3	combined	Drop	0	0	0	0
27.85	N4	combined	Drop	0	0	0	0
27.85	N5	combined	Drop	0	0	0	0
27.9	N0	combined	Drop	0	0	0	0
27.9	N1	combined	Drop	0	0	0	0
27.9	N2	combined	Drop	0	0	0	0
27.9	N3	combined	Drop	0	0	0	0
27.9	N4	combined	Drop	0	0	0	0
27.9	N5	combined	Drop	0	0	0	0
27.95	N0	combined	Drop	0	0	0	0
27.95	N1	combined	Drop	0	0	0	0
27.95	N2	combined	Drop	0	0	0	0
27.95	N3	combined	Drop	0	0	0	0
27.95	N4	combined	Drop	0	0	0	0
27.95	N5	combined	Drop	0	0	0	0
28	N0	combined	Drop	0	0	0	0
28	N1	combined	Drop	0	0	0	0
28	N2	combined	Drop	0	0	0	0
28	N3	combined	Drop	0	0	0	0
28	N4	combined	Drop	0	0	0	0
28	N5	combined	Drop	0	0	0	0
28.05	N0	combined	Drop	0	0	0	0
28.05	N1	combined	Drop	0	0	0	0
28.05	N2	combined	Drop	0	0	0	0
28.05	N3	combined	Drop	0	0	0	0
28.05	N4	combined	Drop	0	0	0	0
28.05	N5	combined	Drop	0	0	0	0
28.1	N0	combined	Drop	0	0	0	0
28.1	N1	combined	Drop	0	0	0	0
28.1	N2	combined	Drop	0	0	0	0
28.1	N3	combined	Drop	0	0	0	0
28.1	N4	combined	Drop	0	0	0	0
28.1	N5	combined	Drop	0	0	0	0
28.15	N0	combined	Drop	0	0	0	0
28.15	N1	combined	Drop	0	0	0	0
28.15	N2	combined	Drop	0	0	0	0
28.15	N3	combined	Drop	0	0	0	0
28.15	N4	combined	Drop	0	0	0	0
28.15	N5	combined	Drop	0	0	0	0
28.2	N0	combined	Drop	0	0	0	0
28.2	N1	combined	Drop	0	0	0	0
28.2	N2	combined	Drop	0	0	0	0
28.2	N3	combined	Drop	0	0	0	0
28.2	N4	combined	Drop	0	0	0	0
28.2	N5	combined	Drop	0	0	0	0
28.25	N0	combined	Drop	0	0	0	0
28.25	N1	combined	Drop	0	0	0	0
28.25	N2	combined	Drop	0	0	0	0
28.25	N3	combined	Drop	0	0	0	0
28.25	N4	combined	Drop	0	0	0	0
28.25	N5	combined	Drop	0	0	0	0
28.3	N0	combined	Drop	0	0	0	0
28.3	N1	combined	Drop	0	0	0	0
28.3	N2	combined	Drop	0	0	0	0
28.3	N3	combined	Drop	0	0	0	0
28.3	N4	combined	Drop	0	0	0	0
28.3	N5	combined	Drop	0	0	0	0
28.35	N0	combined	Drop	0	0	0	0
28.35	N1	combined	Drop	0	0	0	0
28.35	N2	combined	Drop	0	0	0	0
28.35	N3	combined	Drop	0	0	0	0
28.35	N4	combined	Drop	0	0	0	0
28.35	N5	combined	Drop	0	0	0	0
28.4	N0	combined	Drop	0	0	0	0
28.4	N1	combined	Drop	0	0	0	0
28.4	N2	combined	Drop	0	0	0	0
28.4	N3	combined	Drop	0	0	0	0
28.4	N4	combined	Drop	0	0	0	0
28.4	N5	combined	Drop	0	0	0	0
28.45	N0	combined	Drop	0	0	0	0
28.45	N1	combined	Drop	0	0	0	0
28.45	N2	combined	Drop	0	0	0	0
28.45	N3	combined	Drop	0	0	0	0
28.45	N4	combined	Drop	0	0	0	0
28.45	N5	combined	Drop	0	0	0	0
28.5	N0	combined	Drop	0	0	0	0
28.5	N1	combined	Drop	0	0	0	0
28.5	N2	combined	Drop	0	0	0	0
28.5	N3	combined	Drop	0	0	0	0
28.5	N4	combined	Drop	0	0	0	0
28.5	N5	combined	Drop	0	0	0	0
28.55	N0	combined	Drop	0	0	0	0
28.55	N1	combined	Drop	0	0	0	0
28.55	N2	combined	Drop	0	0	0	0
28.55	N3	combined	Drop	0	0	0	0
28.55	N4	combined	Drop	0	0	0	0
28.55	N5	combined	Drop	0	0	0	0
28.6	N0	combined	Drop	0	0	0	0
28.6	N1	combined	Drop	0	0	0	0
28.6	N2	combined	Drop	0	0	0	0
28.6	N3	combined	Drop	0	0	0	0
28.6	N4	combined	Drop	0	0	0	0
28.6	N5	combined	Drop	0	0	0	0
28.65	N0	combined	Drop	0	0	0	0
28.65	N1	combined	Drop	0	0	0	0
28.65	N2	combined	Drop	0	0	0	0
28.65	N3	combined	Drop	0	0	0	0
28.65	N4	combined	Drop	0	0	0	0
28.65	N5	combined	Drop	0	0	0	0
28.7	N0	combined	Drop	0	0	0	0
28.7	N1	combined	Drop	0	0	0	0
28.7	N2	combined	Drop	0	0	0	0
28.7	N3	combined	Drop	0	0	0	0
28.7	N4	combined	Drop	0	0	0	0
28.7	N5	combined	Drop	0	0	0	0
28.75	N0	combined	Drop	0	0	0	0
28.75	N1	combined	Drop	0	0	0	0
28.75	N2	combined	Drop	0	0	0	0
28.75	N3	combined	Drop	0	0	0	0
28.75	N4	combined	Drop	0	0	0	0
28.75	N5	combined	Drop	0	0	0	0
28.8	N0	combined	Drop	0	0	0	0
28.8	N1	combined	Drop	0	0	0	0
28.8	N2	combined	Drop	0	0	0	0
28.8	N3	combined	Drop	0	0	0	0
28.8	N4	combined	Drop	0	0	0	0
28.8	N5	combined	Drop	0	0	0	0
28.85	N0	combined	Drop	0	0	0	0
28.85	N1	combined	Drop	0	0	0	0
28.85	N2	combined	Drop	0	0	0	0
28.85	N3	combined	Drop	0	0	0	0
28.85	N4	combined	Drop	0	0	0	0
28.85	N5	combined	Drop	0	0	0	0
28.9	N0	combined	Drop	0	0	0	0
28.9	N1	combined	Drop	0	0	0	0
28.9	N2	combined	Drop	0	0	0	0
28.9	N3	combined	Drop	0	0	0	0
28.9	N4	combined	Drop	0	0	0	0
28.9	N5	combined	Drop	0	0	0	0
28.95	N0	combined	Drop	0	0	0	0
28.95	N1	combined	Drop	0	0	0	0
28.95	N2	combined	Drop	0	0	0	0
28.95	N3	combined	Drop	0	0	0	0
28.95	N4	combined	Drop	0	0	0	0
28.95	N5	combined	Drop	0	0	0	0
29	N0	combined	Drop	0	0	0	0
29	N1	combined	Drop	0	0	0	0
29	N2	combined	Drop	0	0	0	0
29	N3	combined	Drop	0	0	0	0
29	N4	combined	Drop	0	0	0	0
29	N5	combined	Drop	0	0	0	0
29.05	N0	combined	Drop	0	0	0	0
29.05	N1	combined	Drop	0	0	0	0
29.05	N2	combined	Drop	0	0	0	0
29.05	N3	combined	Drop	0	0	0	0
